id,genre,director
93289,"Comedy, War",Robert Lamoureux
93289,"Comedy, War",Robert Lamoureux
14003,"Action, Adventure, Animation, Drama",Seiji Mizushima
11963,"Thriller, Mystery",Sydney Pollack
508642,"Horror, Mystery",Jung Bum-shik
25673,"Drama, Romance, Crime",George Stevens
11868,Horror,Terence Fisher
8393,"Action, Comedy",Jamie Uys
663870,"Action, Comedy, Drama, Thriller",Anders Thomas Jensen
399366,"Thriller, Horror, Mystery",Sergio G. Sánchez
34653,"Drama, Romance",Tom Ford
9473,"Animation, Comedy",Trey Parker
550231,"Drama, Romance",Andy Tennant
449924,"Action, History, Drama",Wilson Yip
424488,"Drama, War",Gabriela Cowperthwaite
379291,"Science Fiction, Action, Animation, Adventure, Comedy, Drama, Fantasy",Sam Liu
16907,"Comedy, Action, Animation, Adventure",Tensai Okamura
11929,"Crime, Drama, Mystery",Taylor Hackford
9325,"Family, Animation, Adventure",Wolfgang Reitherman
969492,"Action, War, Thriller",William Eubank
17814,"Thriller, Action, Crime",John Carpenter
10654,"Music, Drama, Comedy",Miloš Forman
9550,"Adventure, Drama, Action",Zhang Yimou
2759,"Drama, Comedy",Stephan Elliott
764,Horror,Sam Raimi
416494,"Comedy, Fantasy, Science Fiction",Scott Speer
323661,"Animation, Family, Adventure, Fantasy","Alexandre Heboyan, Benoît Philippon"
46919,"Comedy, Drama",Věra Chytilová
11499,"Drama, History",Ron Howard
5506,"Comedy, Crime",Alexander Mackendrick
300671,"War, Action, History, Drama, Thriller",Michael Bay
16227,"Thriller, Mystery",Delmer Daves
14320,"Drama, Romance",David Lean
2640,"Comedy, Crime",Michael Lehmann
432616,"Drama, Romance, History, War",Eric Barbier
1572,"Action, Thriller",John McTiernan
637693,"Animation, Adventure, Family, Western",Elaine Bogan
16620,"Drama, Music",Luis Valdez
13597,"Adventure, Family, Fantasy",Jim Henson
690,"Crime, Drama",Robert Bresson
498248,"Adventure, Family, Drama",Gilles de Maistre
99861,"Action, Adventure, Science Fiction",Joss Whedon
9603,"Comedy, Romance",Amy Heckerling
8923,"Crime, Drama",Lexi Alexander
3121,"Drama, Comedy",Robert Altman
1071806,Drama,Sitisiri Mongkolsiri
785663,"Western, Action, Drama",Potsy Ponciroli
1802,"Drama, Thriller",Claude Chabrol
779,"Horror, Fantasy, Mystery",Carl Theodor Dreyer
1029575,"Action, Comedy, Family",Simon Cellan Jones
50646,"Comedy, Drama, Romance","Glenn Ficarra, John Requa"
11663,"Comedy, Drama, Music",Alan Parker
10009,"Adventure, Animation, Family","Aaron Blaise, Robert Walker"
3080,"Music, Comedy, Romance",Mark Sandrich
446893,"Family, Animation, Comedy, Fantasy, Adventure, Music",Walt Dohrn
2277,"Science Fiction, Drama",Chris Columbus
9474,"Comedy, Western",Tonino Valerii
483980,"Fantasy, Comedy, Romance, TV Movie",Paul Hoen
360606,"Comedy, Family, Adventure, TV Movie",John Schultz
57447,"Mystery, Thriller, Horror",Pupi Avati
36940,"Comedy, Drama",Paolo Virzì
13446,"Comedy, Drama",Bruce Robinson
10440,"Comedy, Mystery",Woody Allen
590,Drama,Stephen Daldry
509,"Romance, Comedy",Roger Michell
340,"Comedy, Drama",Liev Schreiber
594328,"Family, Animation, Science Fiction, Comedy","Bob Bowen, Dan Povenmire"
286192,"Animation, Family",James Ford Murphy
6145,Thriller,Gregory Hoblit
449406,"Animation, Family, Comedy",Kirk DeMicco
50848,"Drama, Comedy, Romance",Michel Leclerc
18311,"Crime, Drama, Romance",Wong Kar-Wai
837,"Horror, Science Fiction, Mystery",David Cronenberg
407448,"Crime, Drama, Thriller, History",Kathryn Bigelow
37136,"Comedy, Crime",David Zucker
24748,"Drama, Western",Martin Ritt
17159,Comedy,Robert Townsend
13283,"Animation, Family",Greg Richardson
285,"Adventure, Fantasy, Action",Gore Verbinski
9701,Drama,Niki Caro
9652,"Drama, Mystery, Thriller",Michelangelo Antonioni
1598,"Drama, Crime, Thriller",Martin Scorsese
766,"Fantasy, Horror, Comedy",Sam Raimi
575265,"Action, Adventure, Thriller",Christopher McQuarrie
10559,"Science Fiction, Thriller",Gregory Hoblit
1147400,"Animation, Action, Fantasy, Family, TV Movie",Thomas Astruc
391713,"Drama, Comedy",Greta Gerwig
37724,"Action, Adventure, Thriller",Sam Mendes
451,"Drama, Romance",Mike Figgis
899112,"Action, Comedy, Fantasy",Tommy Wirkola
403450,"War, Drama, Comedy, Romance",Pif
335360,"Family, Animation, Adventure, Fantasy",Jayson Thiessen
323677,"Drama, History",Stephen Hopkins
19666,"Adventure, Drama, History",Ashutosh Gowariker
4588,"Action, Drama, Romance, Thriller",Ang Lee
465136,"Romance, Fantasy",Michael Sucsy
76543,"Drama, Romance",Paddy Considine
69735,"Action, Animation, Crime, Thriller","Lauren Montgomery, Sam Liu"
20352,"Family, Comedy, Animation","Chris Renaud, Pierre Coffin"
10501,"Family, Adventure, Animation, Comedy, Fantasy","Bibo Bergeron, Don Paul"
8374,"Action, Thriller, Crime",Troy Duffy
497582,"Adventure, Mystery, Crime",Harry Bradbeer
453395,"Fantasy, Action, Adventure",Sam Raimi
436343,"Drama, Romance, Fantasy",Ildikó Enyedi
44874,"Family, Animation",William Lau
902,"Fantasy, Science Fiction, Adventure","Jean-Pierre Jeunet, Marc Caro"
317557,Drama,Mira Nair
45958,Drama,Alejandro González Iñárritu
14047,Drama,Denzel Washington
11986,"Drama, Romance",Jean-Jacques Beineix
11713,"Drama, Action, Thriller",Lo Wei
744857,"Horror, Thriller",Demián Rugna
21450,"Drama, Comedy",Mike Leigh
4710,"Drama, Romance",Jean-Luc Godard
830,"Science Fiction, Adventure",Fred M. Wilcox
413279,"Comedy, Science Fiction",Taika Waititi
109445,"Animation, Family, Adventure, Fantasy","Chris Buck, Jennifer Lee"
75624,"Thriller, Animation, Action, Comedy, Horror, Mystery",Masahiko Murata
64956,"Animation, Action, Thriller, Science Fiction",Ian Kirby
17687,"Crime, Drama",William A. Wellman
11072,"Western, Comedy",Mel Brooks
298582,"History, Drama, Family",Sean Cisterna
121875,"Comedy, Drama, Mystery, Thriller",François Ozon
70670,"Thriller, Crime, Action",Morten Tyldum
11713,"Drama, Action, Thriller",Lo Wei
948713,"Action, Adventure, War",Edward Bazalgette
330457,"Family, Animation, Adventure, Comedy, Fantasy","Chris Buck, Jennifer Lee"
197082,Drama,Roman Polanski
4710,"Drama, Romance",Jean-Luc Godard
2609,Comedy,John Hughes
209274,Drama,Paweł Pawlikowski
34134,"Animation, Family, Fantasy",Adam Wood
417678,"Drama, Romance",Stella Meghie
399579,"Action, Science Fiction, Adventure",Robert Rodriguez
112949,"Romance, Thriller",Lasse Hallström
11368,"Crime, Drama, Thriller","Ethan Coen, Joel Coen"
10360,"Drama, History",Steve McQueen
246,"Adventure, Drama, Action",Takeshi Kitano
399055,"Drama, Fantasy, Romance",Guillermo del Toro
211387,"Adventure, Action, Fantasy, Science Fiction, History",Louis D'Esposito
152780,"Drama, Mystery",Asghar Farhadi
51497,"Action, Thriller, Crime",Justin Lin
11816,"Drama, Romance",Mark Rydell
11177,Drama,Peter Bogdanovich
912908,"Comedy, Adventure",Josh Greenbaum
1725,"Crime, Drama, Romance","Jerome Robbins, Robert Wise"
250480,"Animation, Family, Adventure","John Lounsbery, Wolfgang Reitherman"
72570,"Drama, Romance",Michael Sucsy
11035,"Comedy, Drama",Federico Fellini
8844,"Adventure, Fantasy, Family",Joe Johnston
392982,Drama,Reginald Hudlin
9609,Drama,Gary Sinise
170,"Horror, Thriller, Science Fiction",Danny Boyle
923939,"Comedy, Fantasy, Adventure",Wes Anderson
546121,"Thriller, Horror, Drama",Aneesh Chaganty
15152,"Crime, Action, Adventure, Comedy",Michel Hazanavicius
12622,"Crime, Thriller, Drama",Takeshi Kitano
10139,"History, Drama",Gus Van Sant
1312157,"Comedy, Romance",Paolo Genovese
346364,"Horror, Thriller",Andy Muschietti
113082,"Animation, Action, Adventure, Fantasy",Toshiyuki Kubooka
10139,"History, Drama",Gus Van Sant
8424,"Drama, Comedy, Romance",Yann Samuell
846214,"Animation, Comedy, Family",David Silverman
425373,Drama,Sean McNamara
296098,"Thriller, Drama",Steven Spielberg
129112,Drama,Haifaa al-Mansour
41201,"Animation, Drama",Sylvain Chomet
35690,"Drama, Family, Romance",Julie Anne Robinson
25205,"Drama, Comedy",Radu Mihăileanu
998022,Drama,İlker Çatak
268,"Fantasy, Action, Crime",Tim Burton
823452,"Drama, History",George Clooney
375315,"Drama, Thriller",Asghar Farhadi
67884,Comedy,Sebastián Borensztein
3086,"Comedy, Romance",Preston Sturges
1538,"Drama, Crime, Thriller",Michael Mann
9078,"Animation, Family, Fantasy",Wolfgang Reitherman
6537,"Horror, Drama, Thriller",J.A. Bayona
5825,Comedy,Jeremiah S. Chechik
1716,"Drama, Romance, War",François Truffaut
1072371,"Comedy, Science Fiction, Drama",Marc Turtletaub
807196,"Drama, Thriller",Philip Barantini
198277,"Comedy, Music, Romance, Drama",John Carney
1716,"Drama, Romance, War",François Truffaut
25846,"Drama, Comedy, Romance",Giuseppe Tornatore
25205,"Drama, Comedy",Radu Mihăileanu
844,"Drama, Science Fiction, Romance",Wong Kar-Wai
778730,"Comedy, Romance",Dani de la Orden
324849,"Animation, Action, Comedy, Family",Chris McKay
10795,"Drama, Thriller, Crime, Mystery",Guillaume Canet
5902,"Drama, History, War",Richard Attenborough
256962,"Comedy, Drama, War",Alejandro Monteverde
837881,"Drama, History",Maria Schrader
820446,"Drama, Romance",Simon Curtis
11176,"Family, Comedy, Adventure, Music",James Frawley
1621,Comedy,John Landis
251,"Fantasy, Drama, Thriller, Mystery, Romance",Jerry Zucker
370964,"Fantasy, Romance",Indar Dzhendubaev
33954,"Comedy, Fantasy",Pier Paolo Pasolini
9267,Comedy,Ian MacNaughton
970348,Drama,Ken Loach
168259,"Action, Crime, Thriller",James Wan
18947,"Drama, Comedy",Richard Curtis
11051,Drama,Martin Scorsese
4415,"Crime, Drama, History, Romance",Bille August
374205,"Action, Animation, Adventure, Comedy",Hiroaki Miyamoto
21641,"Drama, History",Tom Hooper
850,"Comedy, Family",Bob Clark
614696,"Action, Horror, Science Fiction",Cho Il
549053,"Comedy, Romance",Paul Feig
364689,"Animation, Family, Adventure, Comedy",Carlos Saldanha
348657,"Drama, Thriller, Comedy",Benedikt Erlingsson
79707,"Animation, Adventure, Fantasy, Family",Makoto Shinkai
20367,"Drama, Thriller",Edgar G. Ulmer
5590,"Fantasy, Comedy, Music, Romance",Jacques Demy
3019,"Horror, Science Fiction, Drama",Rouben Mamoulian
811634,"Animation, Action, Fantasy, Family",Wang Yunfei
257211,Comedy,Nancy Meyers
220289,"Thriller, Science Fiction",James Ward Byrkit
26842,"Adventure, Drama, Action, History",Moustapha Akkad
793998,Drama,Audrey Diwan
70160,"Science Fiction, Adventure, Action, Thriller",Gary Ross
23168,"Crime, Drama, Thriller",Ben Affleck
11287,"Comedy, Drama",Penny Marshall
8329,"Horror, Mystery","Jaume Balagueró, Paco Plaza"
315011,"Action, Science Fiction, Horror","Hideaki Anno, Shinji Higuchi"
9820,"Comedy, Family, Romance",Nancy Meyers
632617,Drama,Mike Mills
204436,"Animation, Romance, Adventure, Drama, Fantasy","Mathias Malzieu, Stéphane Berla"
177677,"Action, Adventure",Christopher McQuarrie
11577,"Western, Drama",Sam Peckinpah
10528,"Action, Adventure, Crime, Mystery",Guy Ritchie
1076487,"Action, War, Drama","Johnny Strong, William Kaufman"
429200,"Crime, Thriller, Drama","Benny Safdie, Josh Safdie"
365045,"Adventure, Family, Drama",Alain Gsponer
245168,"Drama, History",Sarah Gavron
16553,"Comedy, Romance",Mark Levin
10772,"Action, Western",Sergio Corbucci
10403,"Mystery, Drama, Thriller, Comedy",Robert Altman
10198,"Animation, Romance, Fantasy, Family","John Musker, Ron Clements"
297762,"Action, Adventure, Fantasy",Patty Jenkins
152603,"Drama, Romance, Fantasy",Jim Jarmusch
15196,"Comedy, Thriller, Crime, Mystery",Jonathan Lynn
9576,"Comedy, Romance",Sydney Pollack
6978,"Action, Comedy, Fantasy, Adventure",John Carpenter
2654,"Horror, Mystery",John Carpenter
667538,"Science Fiction, Adventure, Action",Steven Caple Jr.
617126,"Science Fiction, Adventure",Matt Shakman
338189,Drama,Xavier Dolan
9303,"Drama, Thriller, Crime","Lana Wachowski, Lilly Wachowski"
1640,Drama,Paul Haggis
607,"Action, Adventure, Comedy, Science Fiction",Barry Sonnenfeld
401104,Drama,Marti Noxon
306745,"Romance, Drama",Peter Sollett
10150,"Fantasy, Animation, Family, Adventure","Arthur Rankin, Jr., Jules Bass"
6479,"Drama, Science Fiction, Thriller",Francis Lawrence
2355,Drama,Mike Binder
695,"Drama, Comedy",Robert Altman
34433,"Animation, Science Fiction, Action",Shigeyasu Yamauchi
1878,"Adventure, Drama, Comedy",Terry Gilliam
614930,"Animation, Comedy, Action, Science Fiction",Jeff Rowe
446696,"Drama, Romance",Dan Fogelman
372519,Drama,Alexandre Avancini
3543,"Comedy, Drama",Percy Adlon
504,"Crime, Drama",Patty Jenkins
555285,"Comedy, Drama",Kelly Fremon Craig
9400,"Crime, Drama, Thriller",F. Gary Gray
2014,Drama,Fatih Akin
48254,"Comedy, Drama",Paolo Virzì
10452,"Drama, History, Romance",Patrice Chéreau
1885,"Action, Adventure, Drama, Family",John G. Avildsen
761,Comedy,Claude Zidi
436,"Drama, Thriller, Crime",Joshua Marston
281338,"Drama, Science Fiction, War",Matt Reeves
42297,"Drama, Romance",Steve Antin
227,"Crime, Drama",Francis Ford Coppola
393624,"Thriller, History, Drama",Gavin Hood
374671,Drama,Hirokazu Kore-eda
363579,"Action, Thriller",Kim Jee-woon
18030,"Mystery, Thriller, Crime",Robert Aldrich
227,"Crime, Drama",Francis Ford Coppola
167,"Science Fiction, Drama, Mystery",Iain Softley
974576,"Drama, Thriller",Edward Berger
617126,"Science Fiction, Adventure",Matt Shakman
330483,"Drama, Romance",Ross Katz
12159,"Drama, Fantasy, Romance",Vincent Ward
9660,"Comedy, War, Romance",Blake Edwards
12554,"Crime, Drama",Chris Gerolmo
11832,Drama,Gabriel Axel
38684,"Drama, Romance",Cary Joji Fukunaga
623,"Comedy, Crime",Charles Crichton
90,"Comedy, Crime, Action",Martin Brest
951491,"Horror, Mystery",Kevin Greutert
393624,"Thriller, History, Drama",Gavin Hood
116745,"Adventure, Comedy, Drama, Fantasy",Ben Stiller
12598,"Comedy, Crime",Jean Girault
499932,"Crime, Drama, Thriller",Antonio Campos
10886,"Thriller, Drama, Mystery",Giuseppe Tornatore
1014590,"Romance, Comedy",Carlson Young
56831,"Drama, TV Movie",Tommy Lee Jones
499932,"Crime, Drama, Thriller",Antonio Campos
56831,"Drama, TV Movie",Tommy Lee Jones
34584,"Adventure, Fantasy, Family, Drama",Wolfgang Petersen
645757,"Animation, Comedy, Family, Fantasy, Adventure",Simon Otto
571785,"Drama, Action, Thriller",Yoon Sung-hyun
500006,"History, Drama",Erik Poppe
187022,"Drama, Crime",Jia Zhangke
109410,Drama,Brian Helgeland
1818,"Drama, Thriller, Crime",François Truffaut
859,"Drama, Romance",Stephen Frears
612368,Drama,Édouard Bergeon
55931,"Animation, Science Fiction","Andrew R. Jones, Koji Morimoto, Mahiro Maeda, Peter Chung, Shinichiro Watanabe, Takeshi Koike, Yoshiaki Kawajiri"
14359,Drama,John Patrick Shanley
10149,"Comedy, Drama",Wayne Wang
560050,"Animation, Adventure, Family, Fantasy",Glen Keane
363676,"Drama, History",Clint Eastwood
287495,"Drama, History",Giulio Ricciarelli
88284,Drama,Christian Petzold
10693,"Animation, Family, Adventure, Fantasy","Clyde Geronimi, Hamilton Luske, Wilfred Jackson"
10223,"Crime, Drama, Thriller",Sam Raimi
10693,"Animation, Family, Adventure, Fantasy","Clyde Geronimi, Hamilton Luske, Wilfred Jackson"
10223,"Crime, Drama, Thriller",Sam Raimi
329819,Drama,Emmanuelle Bercot
213121,"Adventure, Animation, Comedy, Family",Angus MacLane
55931,"Animation, Science Fiction","Andrew R. Jones, Koji Morimoto, Mahiro Maeda, Peter Chung, Shinichiro Watanabe, Takeshi Koike, Yoshiaki Kawajiri"
50348,"Crime, Drama, Thriller",Brad Furman
13156,"Family, Comedy",Tim McCanlies
6615,"Comedy, Drama, Romance",Craig Gillespie
788,"Comedy, Drama, Family",Chris Columbus
900667,"Animation, Adventure, Action, Fantasy, Music",Goro Taniguchi
788734,"Comedy, Drama",Kristoffer Borgli
355338,"Animation, Family",Josh Cooley
75629,"Animation, Science Fiction, Action, Drama","Hideaki Anno, Kazuya Tsurumaki, Mahiro Maeda, Masayuki"
11328,"Crime, Drama, Action",Nicolas Winding Refn
583903,"Drama, Romance",Gabriela Cowperthwaite
497698,"Action, Adventure, Science Fiction",Cate Shortland
198663,"Action, Mystery, Science Fiction, Thriller",Wes Ball
51876,"Thriller, Mystery, Science Fiction",Neil Burger
28043,Horror,Mario Bava
21519,"Action, Adventure, Comedy",Jackie Chan
9013,"Action, Comedy, Crime, Thriller",Martin Brest
287495,"Drama, History",Giulio Ricciarelli
86829,"Drama, Music","Ethan Coen, Joel Coen"
16085,"Comedy, Drama, Romance",William Wyler
14375,"Crime, Drama",Michele Placido
14306,"Comedy, Family",David Frankel
10860,"Comedy, Drama, Romance",Herbert Ross
7350,"Drama, Comedy",Rob Reiner
129533,"Family, Animation",Ezekiel Norton
41662,Drama,Robert Altman
11837,"Adventure, Animation, Drama",Martin Rosen
9388,"Comedy, Drama",Jason Reitman
2576,"Drama, History",George Stevens
539617,"Comedy, Drama",Jason Orley
407655,"Comedy, Family, Fantasy, Music",Michelle Johnston
91417,"Animation, Comedy, Adventure, Family",Tom Owens
11489,Drama,"Jean-Pierre Dardenne, Luc Dardenne"
2771,"Comedy, Drama","Robert Pulcini, Shari Springer Berman"
1271,"Action, Adventure, War",Zack Snyder
1242011,Horror,Michael Shanks
1040148,"Animation, Family, Fantasy, Comedy",Kirk DeMicco
642885,"Fantasy, Comedy, Family",Anne Fletcher
285733,"Animation, Family",Karen J. Lloyd
110398,"Drama, History",Pablo Larraín
16562,"Romance, Comedy, Drama",Paul Michael Glaser
16136,"Crime, Drama, Thriller, Action",Ernest R. Dickerson
2668,"Fantasy, Thriller, Mystery, Horror",Tim Burton
1114513,"Horror, Thriller",James Watkins
616251,"Comedy, Romance",Natalie Krinsky
421467,"Science Fiction, Action, Thriller, Horror",Koji Hashimoto
342473,"Animation, Adventure, Comedy, Family","Eric Summer, Éric Warin"
19625,"Comedy, Drama",Rajkumar Hirani
14163,Drama,Shimit Amin
6023,"Drama, Romance",Richard LaGravenese
785539,"Romance, Comedy",Steven K. Tsuchida
736732,"Drama, Comedy, Crime",Hirokazu Kore-eda
591274,"Horror, Mystery",Leigh Janiak
539681,"Family, Comedy, Adventure, Animation, Science Fiction",Jared Stern
475094,"War, Drama, History",Robert Schwentke
420622,"Drama, Romance",Angela Robinson
502425,"Drama, History, Thriller",Francis Annan
14163,Drama,Shimit Amin
12092,"Animation, Family, Fantasy, Adventure","Clyde Geronimi, Hamilton Luske, Wilfred Jackson"
4043,"Drama, Romance, Thriller, Comedy",Pedro Almodóvar
19625,"Comedy, Drama",Rajkumar Hirani
11773,"Horror, Science Fiction",Wolf Rilla
10511,Drama,Jim Sheridan
1160018,"Action, Crime, Thriller, Drama",Nikhil Nagesh Bhat
651881,"Comedy, Drama",Albert Dupontel
519035,"Comedy, Romance, Drama",Haifaa al-Mansour
459003,"Animation, Adventure, Family, Fantasy","Oleg Malamuzh, Oleksandra Ruban"
56825,Comedy,Carlo Verdone
1594,"Comedy, Mystery, Crime",Blake Edwards
945961,"Horror, Science Fiction",Fede Álvarez
512895,"Family, Romance, Comedy",Charlie Bean
8963,"Thriller, Action, Drama, War",Tony Scott
22954,"Drama, History",Clint Eastwood
13885,"Drama, Horror",Tim Burton
130739,"Drama, Comedy",Jan Ole Gerster
2280,"Fantasy, Drama, Comedy, Romance, Family",Penny Marshall
130739,"Drama, Comedy",Jan Ole Gerster
10925,"Horror, Comedy, Science Fiction",Dan O'Bannon
2280,"Fantasy, Drama, Comedy, Romance, Family",Penny Marshall
537056,"Action, Animation, Crime, Mystery",Justin Copeland
515916,Drama,Lukas Dhont
15359,"Action, Adventure, Animation, Fantasy, Science Fiction",Lauren Montgomery
2153,"Crime, Thriller, Action",Walter Hill
10243,"Adventure, Drama",Robert Aldrich
10178,"Drama, War",Edward Dmytryk
795811,"Drama, Romance",Ryūsuke Hamaguchi
577922,"Action, Thriller, Science Fiction",Christopher Nolan
72113,"Comedy, Drama",Roman Polanski
13368,"Comedy, Music, Romance",Michael Curtiz
11330,"Action, Thriller, Crime",Nicolas Winding Refn
11109,Drama,Mike Leigh
10518,"Thriller, Crime, Drama, Action",John Schlesinger
